Window	Chr	Chr_start	Chr_end	Track	Density
2257	Supercontig_1.7	730000	740000	repeats	0
2258	Supercontig_1.7	735000	745000	Genes	7
2258	Supercontig_1.7	735000	745000	PopA.INDEL.fixed	19
2258	Supercontig_1.7	735000	745000	PopA.INDEL.lungonly	2
2258	Supercontig_1.7	735000	745000	PopA.SNP.fixed	175
2258	Supercontig_1.7	735000	745000	PopA.SNP.lungonly	0
2258	Supercontig_1.7	735000	745000	repeats	0
2259	Supercontig_1.7	740000	750000	Genes	3
2259	Supercontig_1.7	740000	750000	PopA.INDEL.fixed	23
2259	Supercontig_1.7	740000	750000	PopA.INDEL.lungonly	2
2259	Supercontig_1.7	740000	750000	PopA.SNP.fixed	140
2259	Supercontig_1.7	740000	750000	PopA.SNP.lungonly	0
2259	Supercontig_1.7	740000	750000	repeats	0
2260	Supercontig_1.7	745000	755000	Genes	3
2260	Supercontig_1.7	745000	755000	PopA.INDEL.fixed	12
2260	Supercontig_1.7	745000	755000	PopA.INDEL.lungonly	1
2260	Supercontig_1.7	745000	755000	PopA.SNP.fixed	48
2260	Supercontig_1.7	745000	755000	PopA.SNP.lungonly	0
2260	Supercontig_1.7	745000	755000	repeats	0
2261	Supercontig_1.7	750000	760000	Genes	3
2261	Supercontig_1.7	750000	760000	PopA.INDEL.fixed	2
2261	Supercontig_1.7	750000	760000	PopA.INDEL.lungonly	5
2261	Supercontig_1.7	750000	760000	PopA.SNP.fixed	0
2261	Supercontig_1.7	750000	760000	PopA.SNP.lungonly	1
2261	Supercontig_1.7	750000	760000	repeats	0
2262	Supercontig_1.7	755000	765000	Genes	4
2262	Supercontig_1.7	755000	765000	PopA.INDEL.fixed	8
2262	Supercontig_1.7	755000	765000	PopA.INDEL.lungonly	6
2262	Supercontig_1.7	755000	765000	PopA.SNP.fixed	12
2262	Supercontig_1.7	755000	765000	PopA.SNP.lungonly	1
2262	Supercontig_1.7	755000	765000	repeats	0
2263	Supercontig_1.7	760000	770000	Genes	3
2263	Supercontig_1.7	760000	770000	PopA.INDEL.fixed	6
2263	Supercontig_1.7	760000	770000	PopA.INDEL.lungonly	1
2263	Supercontig_1.7	760000	770000	PopA.SNP.fixed	12
2263	Supercontig_1.7	760000	770000	PopA.SNP.lungonly	0
2263	Supercontig_1.7	760000	770000	repeats	0
2264	Supercontig_1.7	765000	775000	Genes	3
2264	Supercontig_1.7	765000	775000	PopA.INDEL.fixed	0
2264	Supercontig_1.7	765000	775000	PopA.INDEL.lungonly	0
2264	Supercontig_1.7	765000	775000	PopA.SNP.fixed	0
2264	Supercontig_1.7	765000	775000	PopA.SNP.lungonly	0
2264	Supercontig_1.7	765000	775000	repeats	0
2265	Supercontig_1.7	770000	779898	Genes	3
2265	Supercontig_1.7	770000	779898	PopA.INDEL.fixed	16
2265	Supercontig_1.7	770000	779898	PopA.INDEL.lungonly	6
2265	Supercontig_1.7	770000	779898	PopA.SNP.fixed	46
2265	Supercontig_1.7	770000	779898	PopA.SNP.lungonly	6
2265	Supercontig_1.7	770000	779898	repeats	0
2266	Supercontig_1.8	0	10000	Genes	1
2266	Supercontig_1.8	0	10000	PopA.INDEL.fixed	0
2266	Supercontig_1.8	0	10000	PopA.INDEL.lungonly	0
2266	Supercontig_1.8	0	10000	PopA.SNP.fixed	0
2266	Supercontig_1.8	0	10000	PopA.SNP.lungonly	0
2266	Supercontig_1.8	0	10000	repeats	0
2267	Supercontig_1.8	5000	15000	Genes	1
2267	Supercontig_1.8	5000	15000	PopA.INDEL.fixed	0
2267	Supercontig_1.8	5000	15000	PopA.INDEL.lungonly	0
2267	Supercontig_1.8	5000	15000	PopA.SNP.fixed	0
2267	Supercontig_1.8	5000	15000	PopA.SNP.lungonly	0
2267	Supercontig_1.8	5000	15000	repeats	0
2268	Supercontig_1.8	10000	20000	Genes	3
2268	Supercontig_1.8	10000	20000	PopA.INDEL.fixed	0
2268	Supercontig_1.8	10000	20000	PopA.INDEL.lungonly	0
2268	Supercontig_1.8	10000	20000	PopA.SNP.fixed	0
2268	Supercontig_1.8	10000	20000	PopA.SNP.lungonly	0
2268	Supercontig_1.8	10000	20000	repeats	0
2269	Supercontig_1.8	15000	25000	Genes	4
2269	Supercontig_1.8	15000	25000	PopA.INDEL.fixed	0
2269	Supercontig_1.8	15000	25000	PopA.INDEL.lungonly	0
2269	Supercontig_1.8	15000	25000	PopA.SNP.fixed	0
2269	Supercontig_1.8	15000	25000	PopA.SNP.lungonly	0
2269	Supercontig_1.8	15000	25000	repeats	0
2270	Supercontig_1.8	20000	30000	Genes	2
2270	Supercontig_1.8	20000	30000	PopA.INDEL.fixed	2
2270	Supercontig_1.8	20000	30000	PopA.INDEL.lungonly	0
2270	Supercontig_1.8	20000	30000	PopA.SNP.fixed	0
2270	Supercontig_1.8	20000	30000	PopA.SNP.lungonly	0
2270	Supercontig_1.8	20000	30000	repeats	0
2271	Supercontig_1.8	25000	35000	Genes	1
2271	Supercontig_1.8	25000	35000	PopA.INDEL.fixed	6
2271	Supercontig_1.8	25000	35000	PopA.INDEL.lungonly	2
2271	Supercontig_1.8	25000	35000	PopA.SNP.fixed	7
2271	Supercontig_1.8	25000	35000	PopA.SNP.lungonly	0
2271	Supercontig_1.8	25000	35000	repeats	0
2272	Supercontig_1.8	30000	40000	Genes	1
2272	Supercontig_1.8	30000	40000	PopA.INDEL.fixed	25
2272	Supercontig_1.8	30000	40000	PopA.INDEL.lungonly	7
2272	Supercontig_1.8	30000	40000	PopA.SNP.fixed	130
2272	Supercontig_1.8	30000	40000	PopA.SNP.lungonly	0
2272	Supercontig_1.8	30000	40000	repeats	0
2273	Supercontig_1.8	35000	45000	Genes	3
2273	Supercontig_1.8	35000	45000	PopA.INDEL.fixed	35
2273	Supercontig_1.8	35000	45000	PopA.INDEL.lungonly	5
2273	Supercontig_1.8	35000	45000	PopA.SNP.fixed	254
2273	Supercontig_1.8	35000	45000	PopA.SNP.lungonly	0
2273	Supercontig_1.8	35000	45000	repeats	0
2274	Supercontig_1.8	40000	50000	Genes	7
2274	Supercontig_1.8	40000	50000	PopA.INDEL.fixed	20
2274	Supercontig_1.8	40000	50000	PopA.INDEL.lungonly	0
2274	Supercontig_1.8	40000	50000	PopA.SNP.fixed	253
2274	Supercontig_1.8	40000	50000	PopA.SNP.lungonly	1
2274	Supercontig_1.8	40000	50000	repeats	0
2275	Supercontig_1.8	45000	55000	Genes	5
2275	Supercontig_1.8	45000	55000	PopA.INDEL.fixed	42
2275	Supercontig_1.8	45000	55000	PopA.INDEL.lungonly	4
2275	Supercontig_1.8	45000	55000	PopA.SNP.fixed	256
2275	Supercontig_1.8	45000	55000	PopA.SNP.lungonly	2
2275	Supercontig_1.8	45000	55000	repeats	0
2276	Supercontig_1.8	50000	60000	Genes	5
2276	Supercontig_1.8	50000	60000	PopA.INDEL.fixed	66
2276	Supercontig_1.8	50000	60000	PopA.INDEL.lungonly	11
2276	Supercontig_1.8	50000	60000	PopA.SNP.fixed	271
2276	Supercontig_1.8	50000	60000	PopA.SNP.lungonly	3
2276	Supercontig_1.8	50000	60000	repeats	0
2277	Supercontig_1.8	55000	65000	Genes	4
2277	Supercontig_1.8	55000	65000	PopA.INDEL.fixed	63
2277	Supercontig_1.8	55000	65000	PopA.INDEL.lungonly	10
2277	Supercontig_1.8	55000	65000	PopA.SNP.fixed	283
2277	Supercontig_1.8	55000	65000	PopA.SNP.lungonly	4
2277	Supercontig_1.8	55000	65000	repeats	0
2278	Supercontig_1.8	60000	70000	Genes	6
2278	Supercontig_1.8	60000	70000	PopA.INDEL.fixed	83
2278	Supercontig_1.8	60000	70000	PopA.INDEL.lungonly	12
2278	Supercontig_1.8	60000	70000	PopA.SNP.fixed	237
2278	Supercontig_1.8	60000	70000	PopA.SNP.lungonly	5
2278	Supercontig_1.8	60000	70000	repeats	0
2279	Supercontig_1.8	65000	75000	Genes	4
2279	Supercontig_1.8	65000	75000	PopA.INDEL.fixed	89
2279	Supercontig_1.8	65000	75000	PopA.INDEL.lungonly	13
2279	Supercontig_1.8	65000	75000	PopA.SNP.fixed	200
2279	Supercontig_1.8	65000	75000	PopA.SNP.lungonly	4
2279	Supercontig_1.8	65000	75000	repeats	2
2280	Supercontig_1.8	70000	80000	Genes	7
2280	Supercontig_1.8	70000	80000	PopA.INDEL.fixed	75
2280	Supercontig_1.8	70000	80000	PopA.INDEL.lungonly	9
2280	Supercontig_1.8	70000	80000	PopA.SNP.fixed	205
2280	Supercontig_1.8	70000	80000	PopA.SNP.lungonly	2
2280	Supercontig_1.8	70000	80000	repeats	2
2281	Supercontig_1.8	75000	85000	Genes	7
2281	Supercontig_1.8	75000	85000	PopA.INDEL.fixed	73
2281	Supercontig_1.8	75000	85000	PopA.INDEL.lungonly	6
2281	Supercontig_1.8	75000	85000	PopA.SNP.fixed	183
2281	Supercontig_1.8	75000	85000	PopA.SNP.lungonly	1
2281	Supercontig_1.8	75000	85000	repeats	0
2282	Supercontig_1.8	80000	90000	Genes	8
2282	Supercontig_1.8	80000	90000	PopA.INDEL.fixed	76
2282	Supercontig_1.8	80000	90000	PopA.INDEL.lungonly	12
2282	Supercontig_1.8	80000	90000	PopA.SNP.fixed	162
2282	Supercontig_1.8	80000	90000	PopA.SNP.lungonly	1
2282	Supercontig_1.8	80000	90000	repeats	0
2283	Supercontig_1.8	85000	95000	Genes	5
2283	Supercontig_1.8	85000	95000	PopA.INDEL.fixed	39
2283	Supercontig_1.8	85000	95000	PopA.INDEL.lungonly	12
2283	Supercontig_1.8	85000	95000	PopA.SNP.fixed	75
2283	Supercontig_1.8	85000	95000	PopA.SNP.lungonly	1
2283	Supercontig_1.8	85000	95000	repeats	2
2284	Supercontig_1.8	90000	100000	Genes	5
2284	Supercontig_1.8	90000	100000	PopA.INDEL.fixed	0
2284	Supercontig_1.8	90000	100000	PopA.INDEL.lungonly	1
2284	Supercontig_1.8	90000	100000	PopA.SNP.fixed	2
2284	Supercontig_1.8	90000	100000	PopA.SNP.lungonly	0
2284	Supercontig_1.8	90000	100000	repeats	2
2285	Supercontig_1.8	95000	105000	Genes	6
2285	Supercontig_1.8	95000	105000	PopA.INDEL.fixed	0
2285	Supercontig_1.8	95000	105000	PopA.INDEL.lungonly	0
2285	Supercontig_1.8	95000	105000	PopA.SNP.fixed	2
2285	Supercontig_1.8	95000	105000	PopA.SNP.lungonly	0
2285	Supercontig_1.8	95000	105000	repeats	0
2286	Supercontig_1.8	100000	110000	Genes	7
2286	Supercontig_1.8	100000	110000	PopA.INDEL.fixed	0
2286	Supercontig_1.8	100000	110000	PopA.INDEL.lungonly	0
2286	Supercontig_1.8	100000	110000	PopA.SNP.fixed	0
2286	Supercontig_1.8	100000	110000	PopA.SNP.lungonly	0
2286	Supercontig_1.8	100000	110000	repeats	0
2287	Supercontig_1.8	105000	115000	Genes	5
2287	Supercontig_1.8	105000	115000	PopA.INDEL.fixed	0
2287	Supercontig_1.8	105000	115000	PopA.INDEL.lungonly	0
2287	Supercontig_1.8	105000	115000	PopA.SNP.fixed	0
2287	Supercontig_1.8	105000	115000	PopA.SNP.lungonly	0
2287	Supercontig_1.8	105000	115000	repeats	2
2288	Supercontig_1.8	110000	120000	Genes	7
2288	Supercontig_1.8	110000	120000	PopA.INDEL.fixed	13
2288	Supercontig_1.8	110000	120000	PopA.INDEL.lungonly	1
2288	Supercontig_1.8	110000	120000	PopA.SNP.fixed	30
2288	Supercontig_1.8	110000	120000	PopA.SNP.lungonly	0
2288	Supercontig_1.8	110000	120000	repeats	2
2289	Supercontig_1.8	115000	125000	Genes	6
2289	Supercontig_1.8	115000	125000	PopA.INDEL.fixed	29
2289	Supercontig_1.8	115000	125000	PopA.INDEL.lungonly	1
2289	Supercontig_1.8	115000	125000	PopA.SNP.fixed	100
2289	Supercontig_1.8	115000	125000	PopA.SNP.lungonly	0
2289	Supercontig_1.8	115000	125000	repeats	2
2290	Supercontig_1.8	120000	130000	Genes	5
2290	Supercontig_1.8	120000	130000	PopA.INDEL.fixed	55
2290	Supercontig_1.8	120000	130000	PopA.INDEL.lungonly	10
2290	Supercontig_1.8	120000	130000	PopA.SNP.fixed	137
2290	Supercontig_1.8	120000	130000	PopA.SNP.lungonly	0
2290	Supercontig_1.8	120000	130000	repeats	2
2291	Supercontig_1.8	125000	135000	Genes	5
2291	Supercontig_1.8	125000	135000	PopA.INDEL.fixed	74
2291	Supercontig_1.8	125000	135000	PopA.INDEL.lungonly	12
2291	Supercontig_1.8	125000	135000	PopA.SNP.fixed	140
2291	Supercontig_1.8	125000	135000	PopA.SNP.lungonly	1
2291	Supercontig_1.8	125000	135000	repeats	0
2292	Supercontig_1.8	130000	140000	Genes	5
2292	Supercontig_1.8	130000	140000	PopA.INDEL.fixed	47
2292	Supercontig_1.8	130000	140000	PopA.INDEL.lungonly	3
2292	Supercontig_1.8	130000	140000	PopA.SNP.fixed	167
2292	Supercontig_1.8	130000	140000	PopA.SNP.lungonly	1
2292	Supercontig_1.8	130000	140000	repeats	0
2293	Supercontig_1.8	135000	145000	Genes	7
2293	Supercontig_1.8	135000	145000	PopA.INDEL.fixed	13
2293	Supercontig_1.8	135000	145000	PopA.INDEL.lungonly	1
2293	Supercontig_1.8	135000	145000	PopA.SNP.fixed	150
2293	Supercontig_1.8	135000	145000	PopA.SNP.lungonly	0
2293	Supercontig_1.8	135000	145000	repeats	0
2294	Supercontig_1.8	140000	150000	Genes	7
2294	Supercontig_1.8	140000	150000	PopA.INDEL.fixed	3
2294	Supercontig_1.8	140000	150000	PopA.INDEL.lungonly	0
2294	Supercontig_1.8	140000	150000	PopA.SNP.fixed	97
2294	Supercontig_1.8	140000	150000	PopA.SNP.lungonly	0
2294	Supercontig_1.8	140000	150000	repeats	4
2295	Supercontig_1.8	145000	155000	Genes	8
2295	Supercontig_1.8	145000	155000	PopA.INDEL.fixed	3
2295	Supercontig_1.8	145000	155000	PopA.INDEL.lungonly	0
2295	Supercontig_1.8	145000	155000	PopA.SNP.fixed	58
2295	Supercontig_1.8	145000	155000	PopA.SNP.lungonly	0
2295	Supercontig_1.8	145000	155000	repeats	4
2296	Supercontig_1.8	150000	160000	Genes	8
2296	Supercontig_1.8	150000	160000	PopA.INDEL.fixed	3
2296	Supercontig_1.8	150000	160000	PopA.INDEL.lungonly	0
2296	Supercontig_1.8	150000	160000	PopA.SNP.fixed	30
2296	Supercontig_1.8	150000	160000	PopA.SNP.lungonly	0
2296	Supercontig_1.8	150000	160000	repeats	0
2297	Supercontig_1.8	155000	165000	Genes	4
2297	Supercontig_1.8	155000	165000	PopA.INDEL.fixed	10
2297	Supercontig_1.8	155000	165000	PopA.INDEL.lungonly	0
2297	Supercontig_1.8	155000	165000	PopA.SNP.fixed	46
2297	Supercontig_1.8	155000	165000	PopA.SNP.lungonly	0
2297	Supercontig_1.8	155000	165000	repeats	0
2298	Supercontig_1.8	160000	170000	Genes	4
2298	Supercontig_1.8	160000	170000	PopA.INDEL.fixed	8
2298	Supercontig_1.8	160000	170000	PopA.INDEL.lungonly	0
2298	Supercontig_1.8	160000	170000	PopA.SNP.fixed	61
2298	Supercontig_1.8	160000	170000	PopA.SNP.lungonly	0
2298	Supercontig_1.8	160000	170000	repeats	0
2299	Supercontig_1.8	165000	175000	Genes	6
2299	Supercontig_1.8	165000	175000	PopA.INDEL.fixed	1
2299	Supercontig_1.8	165000	175000	PopA.INDEL.lungonly	0
2299	Supercontig_1.8	165000	175000	PopA.SNP.fixed	83
2299	Supercontig_1.8	165000	175000	PopA.SNP.lungonly	0
2299	Supercontig_1.8	165000	175000	repeats	0
2300	Supercontig_1.8	170000	180000	Genes	6
2300	Supercontig_1.8	170000	180000	PopA.INDEL.fixed	5
2300	Supercontig_1.8	170000	180000	PopA.INDEL.lungonly	0
2300	Supercontig_1.8	170000	180000	PopA.SNP.fixed	122
2300	Supercontig_1.8	170000	180000	PopA.SNP.lungonly	0
2300	Supercontig_1.8	170000	180000	repeats	0
2301	Supercontig_1.8	175000	185000	Genes	7
2301	Supercontig_1.8	175000	185000	PopA.INDEL.fixed	4
2301	Supercontig_1.8	175000	185000	PopA.INDEL.lungonly	0
2301	Supercontig_1.8	175000	185000	PopA.SNP.fixed	70
2301	Supercontig_1.8	175000	185000	PopA.SNP.lungonly	0
2301	Supercontig_1.8	175000	185000	repeats	0
2302	Supercontig_1.8	180000	190000	Genes	6
2302	Supercontig_1.8	180000	190000	PopA.INDEL.fixed	1
2302	Supercontig_1.8	180000	190000	PopA.INDEL.lungonly	0
2302	Supercontig_1.8	180000	190000	PopA.SNP.fixed	3
2302	Supercontig_1.8	180000	190000	PopA.SNP.lungonly	1
2302	Supercontig_1.8	180000	190000	repeats	1
2303	Supercontig_1.8	185000	195000	Genes	5
2303	Supercontig_1.8	185000	195000	PopA.INDEL.fixed	1
2303	Supercontig_1.8	185000	195000	PopA.INDEL.lungonly	0
2303	Supercontig_1.8	185000	195000	PopA.SNP.fixed	0
2303	Supercontig_1.8	185000	195000	PopA.SNP.lungonly	1
2303	Supercontig_1.8	185000	195000	repeats	2
2304	Supercontig_1.8	190000	200000	Genes	6
2304	Supercontig_1.8	190000	200000	PopA.INDEL.fixed	0
2304	Supercontig_1.8	190000	200000	PopA.INDEL.lungonly	0
2304	Supercontig_1.8	190000	200000	PopA.SNP.fixed	0
2304	Supercontig_1.8	190000	200000	PopA.SNP.lungonly	0
2304	Supercontig_1.8	190000	200000	repeats	1
2305	Supercontig_1.8	195000	205000	Genes	7
2305	Supercontig_1.8	195000	205000	PopA.INDEL.fixed	19
2305	Supercontig_1.8	195000	205000	PopA.INDEL.lungonly	3
2305	Supercontig_1.8	195000	205000	PopA.SNP.fixed	54
2305	Supercontig_1.8	195000	205000	PopA.SNP.lungonly	0
2305	Supercontig_1.8	195000	205000	repeats	0
2306	Supercontig_1.8	200000	210000	Genes	4
2306	Supercontig_1.8	200000	210000	PopA.INDEL.fixed	34
2306	Supercontig_1.8	200000	210000	PopA.INDEL.lungonly	6
2306	Supercontig_1.8	200000	210000	PopA.SNP.fixed	120
2306	Supercontig_1.8	200000	210000	PopA.SNP.lungonly	0
2306	Supercontig_1.8	200000	210000	repeats	0
2307	Supercontig_1.8	205000	215000	Genes	3
2307	Supercontig_1.8	205000	215000	PopA.INDEL.fixed	32
2307	Supercontig_1.8	205000	215000	PopA.INDEL.lungonly	4
2307	Supercontig_1.8	205000	215000	PopA.SNP.fixed	148
2307	Supercontig_1.8	205000	215000	PopA.SNP.lungonly	0
2307	Supercontig_1.8	205000	215000	repeats	0
2308	Supercontig_1.8	210000	220000	Genes	2
2308	Supercontig_1.8	210000	220000	PopA.INDEL.fixed	29
2308	Supercontig_1.8	210000	220000	PopA.INDEL.lungonly	4
2308	Supercontig_1.8	210000	220000	PopA.SNP.fixed	154
2308	Supercontig_1.8	210000	220000	PopA.SNP.lungonly	0
2308	Supercontig_1.8	210000	220000	repeats	0
2309	Supercontig_1.8	215000	225000	Genes	5
2309	Supercontig_1.8	215000	225000	PopA.INDEL.fixed	29
2309	Supercontig_1.8	215000	225000	PopA.INDEL.lungonly	12
2309	Supercontig_1.8	215000	225000	PopA.SNP.fixed	111
2309	Supercontig_1.8	215000	225000	PopA.SNP.lungonly	0
2309	Supercontig_1.8	215000	225000	repeats	1
2310	Supercontig_1.8	220000	230000	Genes	6
2310	Supercontig_1.8	220000	230000	PopA.INDEL.fixed	46
2310	Supercontig_1.8	220000	230000	PopA.INDEL.lungonly	10
2310	Supercontig_1.8	220000	230000	PopA.SNP.fixed	112
2310	Supercontig_1.8	220000	230000	PopA.SNP.lungonly	0
2310	Supercontig_1.8	220000	230000	repeats	1
2311	Supercontig_1.8	225000	235000	Genes	2
2311	Supercontig_1.8	225000	235000	PopA.INDEL.fixed	65
2311	Supercontig_1.8	225000	235000	PopA.INDEL.lungonly	2
2311	Supercontig_1.8	225000	235000	PopA.SNP.fixed	168
2311	Supercontig_1.8	225000	235000	PopA.SNP.lungonly	0
2311	Supercontig_1.8	225000	235000	repeats	0
2312	Supercontig_1.8	230000	240000	Genes	3
2312	Supercontig_1.8	230000	240000	PopA.INDEL.fixed	90
2312	Supercontig_1.8	230000	240000	PopA.INDEL.lungonly	6
2312	Supercontig_1.8	230000	240000	PopA.SNP.fixed	179
2312	Supercontig_1.8	230000	240000	PopA.SNP.lungonly	0
2312	Supercontig_1.8	230000	240000	repeats	0
2313	Supercontig_1.8	235000	245000	Genes	5
2313	Supercontig_1.8	235000	245000	PopA.INDEL.fixed	63
2313	Supercontig_1.8	235000	245000	PopA.INDEL.lungonly	5
2313	Supercontig_1.8	235000	245000	PopA.SNP.fixed	138
2313	Supercontig_1.8	235000	245000	PopA.SNP.lungonly	0
2313	Supercontig_1.8	235000	245000	repeats	0
2314	Supercontig_1.8	240000	250000	Genes	4
2314	Supercontig_1.8	240000	250000	PopA.INDEL.fixed	25
2314	Supercontig_1.8	240000	250000	PopA.INDEL.lungonly	2
2314	Supercontig_1.8	240000	250000	PopA.SNP.fixed	123
2314	Supercontig_1.8	240000	250000	PopA.SNP.lungonly	0
2314	Supercontig_1.8	240000	250000	repeats	0
2315	Supercontig_1.8	245000	255000	Genes	4
2315	Supercontig_1.8	245000	255000	PopA.INDEL.fixed	50
2315	Supercontig_1.8	245000	255000	PopA.INDEL.lungonly	4
2315	Supercontig_1.8	245000	255000	PopA.SNP.fixed	163
2315	Supercontig_1.8	245000	255000	PopA.SNP.lungonly	1
2315	Supercontig_1.8	245000	255000	repeats	0
2316	Supercontig_1.8	250000	260000	Genes	3
2316	Supercontig_1.8	250000	260000	PopA.INDEL.fixed	39
2316	Supercontig_1.8	250000	260000	PopA.INDEL.lungonly	3
2316	Supercontig_1.8	250000	260000	PopA.SNP.fixed	172
2316	Supercontig_1.8	250000	260000	PopA.SNP.lungonly	1
2316	Supercontig_1.8	250000	260000	repeats	0
2317	Supercontig_1.8	255000	265000	Genes	6
2317	Supercontig_1.8	255000	265000	PopA.INDEL.fixed	26
2317	Supercontig_1.8	255000	265000	PopA.INDEL.lungonly	1
2317	Supercontig_1.8	255000	265000	PopA.SNP.fixed	158
2317	Supercontig_1.8	255000	265000	PopA.SNP.lungonly	0
2317	Supercontig_1.8	255000	265000	repeats	0
2318	Supercontig_1.8	260000	270000	Genes	7
2318	Supercontig_1.8	260000	270000	PopA.INDEL.fixed	56
2318	Supercontig_1.8	260000	270000	PopA.INDEL.lungonly	2
2318	Supercontig_1.8	260000	270000	PopA.SNP.fixed	181
2318	Supercontig_1.8	260000	270000	PopA.SNP.lungonly	0
2318	Supercontig_1.8	260000	270000	repeats	0
2319	Supercontig_1.8	265000	275000	Genes	7
2319	Supercontig_1.8	265000	275000	PopA.INDEL.fixed	64
2319	Supercontig_1.8	265000	275000	PopA.INDEL.lungonly	3
2319	Supercontig_1.8	265000	275000	PopA.SNP.fixed	185
2319	Supercontig_1.8	265000	275000	PopA.SNP.lungonly	0
2319	Supercontig_1.8	265000	275000	repeats	0
2320	Supercontig_1.8	270000	280000	Genes	5
2320	Supercontig_1.8	270000	280000	PopA.INDEL.fixed	41
2320	Supercontig_1.8	270000	280000	PopA.INDEL.lungonly	1
2320	Supercontig_1.8	270000	280000	PopA.SNP.fixed	147
2320	Supercontig_1.8	270000	280000	PopA.SNP.lungonly	0
2320	Supercontig_1.8	270000	280000	repeats	0
2321	Supercontig_1.8	275000	285000	Genes	4
2321	Supercontig_1.8	275000	285000	PopA.INDEL.fixed	15
2321	Supercontig_1.8	275000	285000	PopA.INDEL.lungonly	0
2321	Supercontig_1.8	275000	285000	PopA.SNP.fixed	139
2321	Supercontig_1.8	275000	285000	PopA.SNP.lungonly	0
2321	Supercontig_1.8	275000	285000	repeats	0
2322	Supercontig_1.8	280000	290000	Genes	5
2322	Supercontig_1.8	280000	290000	PopA.INDEL.fixed	17
2322	Supercontig_1.8	280000	290000	PopA.INDEL.lungonly	0
2322	Supercontig_1.8	280000	290000	PopA.SNP.fixed	160
2322	Supercontig_1.8	280000	290000	PopA.SNP.lungonly	0
2322	Supercontig_1.8	280000	290000	repeats	0
2323	Supercontig_1.8	285000	295000	Genes	6
2323	Supercontig_1.8	285000	295000	PopA.INDEL.fixed	28
2323	Supercontig_1.8	285000	295000	PopA.INDEL.lungonly	0
2323	Supercontig_1.8	285000	295000	PopA.SNP.fixed	172
2323	Supercontig_1.8	285000	295000	PopA.SNP.lungonly	0
2323	Supercontig_1.8	285000	295000	repeats	0
2324	Supercontig_1.8	290000	300000	Genes	3
2324	Supercontig_1.8	290000	300000	PopA.INDEL.fixed	14
2324	Supercontig_1.8	290000	300000	PopA.INDEL.lungonly	0
2324	Supercontig_1.8	290000	300000	PopA.SNP.fixed	165
2324	Supercontig_1.8	290000	300000	PopA.SNP.lungonly	0
2324	Supercontig_1.8	290000	300000	repeats	0
2325	Supercontig_1.8	295000	305000	Genes	2
2325	Supercontig_1.8	295000	305000	PopA.INDEL.fixed	3
2325	Supercontig_1.8	295000	305000	PopA.INDEL.lungonly	1
2325	Supercontig_1.8	295000	305000	PopA.SNP.fixed	151
2325	Supercontig_1.8	295000	305000	PopA.SNP.lungonly	0
2325	Supercontig_1.8	295000	305000	repeats	0
2326	Supercontig_1.8	300000	310000	Genes	5
2326	Supercontig_1.8	300000	310000	PopA.INDEL.fixed	39
2326	Supercontig_1.8	300000	310000	PopA.INDEL.lungonly	2
2326	Supercontig_1.8	300000	310000	PopA.SNP.fixed	181
2326	Supercontig_1.8	300000	310000	PopA.SNP.lungonly	0
2326	Supercontig_1.8	300000	310000	repeats	1
2327	Supercontig_1.8	305000	315000	Genes	6
2327	Supercontig_1.8	305000	315000	PopA.INDEL.fixed	73
2327	Supercontig_1.8	305000	315000	PopA.INDEL.lungonly	9
2327	Supercontig_1.8	305000	315000	PopA.SNP.fixed	228
2327	Supercontig_1.8	305000	315000	PopA.SNP.lungonly	2
2327	Supercontig_1.8	305000	315000	repeats	1
2328	Supercontig_1.8	310000	320000	Genes	5
2328	Supercontig_1.8	310000	320000	PopA.INDEL.fixed	57
2328	Supercontig_1.8	310000	320000	PopA.INDEL.lungonly	10
2328	Supercontig_1.8	310000	320000	PopA.SNP.fixed	195
2328	Supercontig_1.8	310000	320000	PopA.SNP.lungonly	5
2328	Supercontig_1.8	310000	320000	repeats	0
2329	Supercontig_1.8	315000	325000	Genes	4
2329	Supercontig_1.8	315000	325000	PopA.INDEL.fixed	51
2329	Supercontig_1.8	315000	325000	PopA.INDEL.lungonly	4
2329	Supercontig_1.8	315000	325000	PopA.SNP.fixed	172
2329	Supercontig_1.8	315000	325000	PopA.SNP.lungonly	3
2329	Supercontig_1.8	315000	325000	repeats	0
2330	Supercontig_1.8	320000	330000	Genes	5
2330	Supercontig_1.8	320000	330000	PopA.INDEL.fixed	36
2330	Supercontig_1.8	320000	330000	PopA.INDEL.lungonly	3
2330	Supercontig_1.8	320000	330000	PopA.SNP.fixed	159
2330	Supercontig_1.8	320000	330000	PopA.SNP.lungonly	2
2330	Supercontig_1.8	320000	330000	repeats	0
2331	Supercontig_1.8	325000	335000	Genes	4
2331	Supercontig_1.8	325000	335000	PopA.INDEL.fixed	23
2331	Supercontig_1.8	325000	335000	PopA.INDEL.lungonly	5
2331	Supercontig_1.8	325000	335000	PopA.SNP.fixed	154
2331	Supercontig_1.8	325000	335000	PopA.SNP.lungonly	3
2331	Supercontig_1.8	325000	335000	repeats	0
2332	Supercontig_1.8	330000	340000	Genes	6
2332	Supercontig_1.8	330000	340000	PopA.INDEL.fixed	27
2332	Supercontig_1.8	330000	340000	PopA.INDEL.lungonly	5
2332	Supercontig_1.8	330000	340000	PopA.SNP.fixed	166
2332	Supercontig_1.8	330000	340000	PopA.SNP.lungonly	1
2332	Supercontig_1.8	330000	340000	repeats	0
